"",gene_symbol,GSM2114345,GSM2114346,GSM2114347,GSM2114348,GSM2114349,GSM2114350,GSM2114351,GSM2114352,GSM2114353,GSM2114354,GSM2114355,GSM2114356,GSM2114357,GSM2114358,GSM2114359,GSM2114360
ENSG00000173728,C1orf100,42.1282,7.4159,64.6734,15.87,29.8038,19.491,25.2761,9.3238,12.9728,11.6259,30.3199,14.53,38.402,22.1016,21.3041,13.8316
ENSG00000173744,AGFG1,2754.0625,4239.0491,3217.5755,2450.154,2266.9936,3250.1913,2168.2265,2475.5267,2594.2421,1514.3369,3032.9555,1679.9203,2375.3922,1259.2054,1498.1073,1626.2455
ENSG00000173757,STAT5B,11857.2908,6520.0495,9660.4201,8733.1793,12710.604,19840.4397,13942.959,13669.638,15008.1153,10073.6558,12972.0661,10616.0739,16046.6395,8072.9239,9039.8649,7853.4871
ENSG00000173762,CD7,3111.5792,5896.6779,1494.7865,1028.4686,1340.4133,1153.98,1124.5364,1454.8243,1628.1693,1261.6213,1615.4485,1606.7348,3285.4623,1310.3208,1189.683,1195.1121
ENSG00000173769,TOPAZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173786,CNP,2028.4918,1965.4107,2025.3554,1016.0942,1891.6916,667.2188,1139.5641,1968.2198,1247.5434,1808.1862,905.496,808.0431,1252.3285,601.1466,822.0832,926.4746
ENSG00000173801,JUP,1810.3733,728.1912,956.3006,980.5035,2491.6719,167.6302,713.199,1750.3273,1179.4755,1392.8721,139.1105,282.5379,598.9282,405.8623,1299.7246,438.9959
ENSG00000173805,HAP1,14.2795,16.5666,11.3146,65.5804,8.4692,4.694,36.3226,8.7063,4.8991,15.9343,8.9549,11.1175,7.1902,5.6453,2.8654,4.0245
ENSG00000173809,TDRD12,15.6643,17.152,21.2771,12.5652,16.6686,13.4324,10.8091,11.6491,16.9,16.52,9.3845,12.3058,17.7666,8.4011,18.9831,7.2498
ENSG00000173811,CCDC13-AS1,11.0485,0.7989,4.3026,6.3251,6.4804,19.7236,10.5834,19.6874,11.8353,10.4217,3.8687,12.6934,11.1687,4.1689,12.6307,13.8151
ENSG00000173812,EIF1,23220.3047,22814.5004,19383.3095,14748.1364,21162.3096,23531.9967,16431.1185,23104.0004,16768.949,14525.4924,18464.893,21258.7665,32979.0537,15790.4279,15921.2345,20814.6087
ENSG00000173818,ENDOV,169.0329,212.8697,236.4283,154.1844,213.7851,120.1293,170.3221,127.4682,143.098,97.8362,117.406,104.3043,331.3498,78.0018,131.0325,112.989
ENSG00000173821,RNF213,80708.9662,47140.877,75447.981,29216.9545,71535.2549,23869.6951,58640.7168,100354.7151,50286.5633,66904.4877,49569.5567,42047.5097,39618.1027,16305.4707,29728.6639,43343.3577
ENSG00000173825,TIGD3,234.4627,37.4349,143.604,97.7491,246.7157,115.6568,205.1933,324.5076,139.3692,112.4549,48.6678,384.1438,538.7722,179.9191,213.3597,173.3436
ENSG00000173826,KCNH6,12.3991,10.929,7.5664,7.4114,10.4132,5.1174,6.1959,2.0587,7.7343,5.2619,10.5866,3.3075,8.6536,2.9898,11.7554,8.6683
ENSG00000173838,MARCH10,6.7724,5.0567,0,1.7305,0,1.2981,7.6309,5.2787,1.2873,1.2766,0,2.3141,5.5376,0.7277,2.9181,5.2746
ENSG00000173846,PLK3,907.6292,4538.9477,519.2466,650.8362,849.5149,1035.0996,1084.9292,1577.8509,744.3472,656.4608,1173.0719,725.768,1592.3822,694.2858,605.1424,755.1669
ENSG00000173848,NET1,257.9751,844.2034,345.1101,168.059,178.4837,138.3195,81.4701,141.8222,153.5435,272.1903,233.9907,103.7324,226.6531,125.6302,148.7798,137.2865
ENSG00000173852,DPY19L1,723.4819,499.8587,322.5935,279.5038,511.6608,428.1411,189.1535,456.8347,348.4208,255.9062,496.5203,273.9818,391.18,195.4768,557.7331,338.4271
ENSG00000173868,PHOSPHO1,6740.1373,419.3666,1166.2753,6928.1313,4755.5272,2766.89,4406.5349,5637.5348,4877.9078,2428.8434,724.498,6278.5412,9566.1359,3287.1267,3862.2459,2593.0697
ENSG00000173875,ZNF791,892.9878,1381.9735,659.7914,476.1537,748.359,505.5726,545.6401,758.4555,530.0119,792.8377,701.4903,642.5256,605.9782,377.5206,617.9654,691.9291
ENSG00000173889,PHC3,5632.2814,6087.5155,3103.0062,2240.8287,3717.8271,1912.6511,2095.8404,2526.3874,3317.9702,3448.6464,3741.3236,2210.8811,4157.5387,1128.5885,3580.9647,2175.8965
ENSG00000173890,GPR160,866.2339,537.7572,1243.6836,722.9022,703.4202,912.2104,696.5792,601.0243,691.9158,513.2203,848.742,604.9304,736.3113,643.6863,408.2177,518.3843
ENSG00000173894,CBX2,37.0209,57.5531,33.7789,14.1776,26.045,14.9594,13.81,36.5698,39.1198,23.0677,7.2343,15.0834,20.6165,6.8016,8.9418,5.8136
ENSG00000173898,SPTBN2,26.427,46.9996,73.3397,20.0545,45.5751,7.2689,21.1804,19.9552,1.4687,18.3588,17.9064,4.8707,23.9179,17.8958,33.672,10.8571
ENSG00000173905,GOLIM4,274.487,567.5099,153.051,170.0169,384.9503,225.7797,151.5245,385.8484,184.6899,225.7518,132.4495,205.2088,194.2851,194.5151,243.0228,157.6196
ENSG00000173908,KRT28,0,0,0,0,0,1.0005,0,0,0,0,0,0,0,0,0,0
ENSG00000173914,RBM4B,455.332,299.6855,187.7753,260.2249,360.1915,249.819,204.9234,218.4094,257.1733,169.3643,175.6268,207.7003,450.4055,243.4341,228.7208,223.7763
ENSG00000173915,USMG5,720.8886,600.5253,349.4268,412.2497,636.0319,539.6645,316.8715,750.7506,517.247,506.943,306.8088,369.2485,394.9043,332.3537,416.8339,390.0479
ENSG00000173917,HOXB2,189.3171,150.8581,47.1872,104.7728,141.7794,133.1251,15.3842,49.629,107.6827,103.6667,56.0901,135.0832,202.4613,118.0438,125.4229,107.8249
ENSG00000173918,C1QTNF1,8.3434,16.9919,3.3649,6.0614,8.3041,5.9242,2.4979,7.5707,4.9073,13.0708,3.9649,6.6803,13.4596,0,8.2308,2.547
ENSG00000173926,MARCH3,211.2873,66.956,86.8502,181.1083,106.7211,129.1466,65.7122,110.1821,82.6881,107.349,87.8608,53.0963,233.6357,114.8178,62.0415,73.6142
ENSG00000173928,SWSAP1,127.7568,108.2569,72.8851,106.4208,111.1513,122.1363,78.8717,114.5007,99.9839,71.5216,65.6072,63.2746,105.1898,51.0743,80.6476,90.065
ENSG00000173930,SLCO4C1,1075.7142,485.8467,1835.0865,539.0618,838.518,1293.9479,717.5151,1222.8256,630.2573,639.1981,728.0196,965.3013,762.3987,563.9166,615.5067,557.7477
ENSG00000173933,RBM4,2714.4547,2025.4567,1861.7516,1590.3709,2280.4344,1890.9327,1360.9118,2475.3451,1788.3428,1535.3873,1433.4796,1913.3093,3127.7616,1711.5853,1637.8912,1657.8723
ENSG00000173947,PIFO,3.1588,6.8177,6.4446,11.4926,3.299,6.9332,3.2752,3.2567,0.6568,3.1561,0.6427,3.2195,1.3465,3.2636,3.2865,5.0589
ENSG00000173950,XXYLT1,193.494,176.2599,83.8754,167.478,272.5992,119.9303,161.5662,294.8167,137.4723,166.6703,150.84,208.985,193.4217,105.4185,156.6868,140.1695
ENSG00000173960,UBXN2A,362.379,590.0291,177.9362,225.3978,280.3357,190.0001,163.501,236.6622,184.0056,223.067,211.6318,142.9321,230.2157,157.8269,235.7315,206.2496
ENSG00000173976,RAX2,10.9267,9.9788,5.5485,5.5477,12.1785,6.5096,8.6759,9.5618,8.5497,4.1696,6.6085,6.4214,12.7649,3.0649,8.7419,4.7413
ENSG00000173988,LRRC63,6.6435,7.4656,3.8902,4.4305,8.7531,9.0107,2.2215,6.9217,9.7067,5.5207,4.3577,8.7232,3.8917,4.0109,6.4745,3.385
ENSG00000173991,TCAP,118.2994,57.8538,138.4265,61.0964,94.6133,78.6894,116.4159,109.4568,66.9325,53.27,61.7663,92.1675,246.2201,111.0217,55.4101,64.8941
ENSG00000173992,CCS,884.5899,758.476,348.7744,547.6054,789.7545,542.2714,331.3642,633.6754,515.7827,509.5343,278.4616,460.5552,593.3597,337.7694,500.9377,492.9696
ENSG00000174004,NRROS,1156.7505,936.0178,402.1262,830.3362,2183.2439,690.1699,854.9745,1810.5079,924.1746,811.0891,611.5195,832.5698,1218.8054,705.9313,1019.6901,810.7539
ENSG00000174007,CEP19,488.7978,103.3855,523.9183,799.2568,753.3915,810.426,728.2904,1030.3397,809.1439,609.5209,92.5444,833.0494,1030.7008,415.3,446.6909,709.3723
ENSG00000174010,KLHL15,823.8613,787.7174,726.3481,483.5855,481.7265,436.9158,733.804,631.6842,581.0789,588.0111,1189.6813,273.3358,1029.8753,374.3304,433.5752,345.2897
ENSG00000174013,FBXO45,244.1093,388.0859,262.5555,245.5232,300.7095,319.149,164.3645,287.078,251.1589,157.5748,178.412,191.9127,199.2081,201.9531,242.0976,232.0513
ENSG00000174015,SPERT,0.9993,3.6804,2.0141,3.0495,1.0082,0,0,0,0,0,0.9832,1.0231,1.0081,0,1.0077,0
ENSG00000174016,FAM46D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174021,GNG5,1747.4177,1284.6412,1677.5442,1300.8968,1703.663,2191.9899,1570.3136,3049.4199,2080.8876,1525.639,1512.0556,1496.3222,1380.4485,1174.8427,1001.5795,1306.7478
ENSG00000174032,SLC25A30,744.8185,614.41,368.8702,352.8636,529.0267,464.5422,428.2167,440.486,410.6907,502.4122,513.6756,345.563,584.079,390.1493,551.5286,464.4738
ENSG00000174038,C9orf131,41.1997,39.5183,6.3077,17.0396,30.8911,57.3688,26.5994,57.2115,25.3393,11.2001,40.9476,39.8378,39.4794,6.4975,22.579,23.7657
ENSG00000174059,CD34,24.3972,46.2299,103.9113,6.8456,12.2809,21.8056,3.4336,18.8157,25.9996,18.2662,6.8002,29.3063,44.2573,31.8565,20.1115,23.9064
ENSG00000174080,CTSF,109.8989,243.4299,35.7041,130.7171,105.3555,103.437,31.5294,73.2885,92.664,81.7975,44.1388,92.9245,154.0241,143.776,122.5994,93.3566
ENSG00000174099,MSRB3,222.7836,107.1887,935.1097,139.4601,161.3282,290.9241,92.9613,310.3286,208.8579,165.8754,80.458,174.97,164.932,98.521,65.2995,101.2753
ENSG00000174106,LEMD3,1545.4659,1430.2391,1036.6394,1190.0285,1338.494,1200.1776,989.4553,1504.963,1163.9323,1182.6941,988.5496,1003.8984,1382.2695,853.7244,1099.5794,996.7329
ENSG00000174109,C16orf91,113.1498,225.5073,67.3865,89.6845,140.4228,110.488,49.6994,164.0293,77.5515,79.713,83.0081,59.8071,107.5407,57.1053,77.8489,90.4563
ENSG00000174123,TLR10,614.7027,41.1407,404.5554,715.6349,1003.858,1481.7982,977.3945,563.3339,681.5213,519.2167,297.5036,540.1671,990.5676,425.3494,664.0205,667.8085
ENSG00000174125,TLR1,4792.722,574.0552,5654.1514,3964.8136,5705.5079,9493.6946,7140.4388,8092.4353,6714.6102,5041.0993,4479.8152,5736.7759,5901.9362,4214.1631,4428.3618,5868.4395
ENSG00000174130,TLR6,1847.0753,373.3884,1900.3813,2160.6292,3255.7973,3988.5185,3426.4522,3370.7875,4004.6487,2331.9269,1997.514,2847.0169,3127.547,1889.0856,2643.7344,2908.6451
ENSG00000174132,FAM174A,475.0584,138.2298,220.4535,232.2337,515.416,397.9947,503.3654,607.9273,332.2369,308.5375,149.8477,447.8385,847.5485,342.6215,316.2987,353.8659
ENSG00000174136,RGMB,121.085,251.0247,63.8807,127.3508,101.3809,29.0402,39.1237,16.6221,81.5454,100.9483,57.5857,39.8436,120.795,68.1308,73.4983,58.5949
ENSG00000174137,FAM53A,45.4251,13.686,3.0618,10.3476,26.3747,3.1829,5.0978,22.0316,6.9508,11.2912,4.8087,13.5481,20.1069,16.5909,12.3449,9.4324
ENSG00000174145,NWD2,0,0,0,0,0,0,0.9804,0,0,0,0,0,0,0,0,0
ENSG00000174151,CYB561D1,1064.0098,542.7647,751.2099,669.4417,978.4187,1254.3985,554.3028,953.2058,889.6505,685.6124,481.106,1007.881,1132.9011,662.8891,1119.8158,910.9738
ENSG00000174156,GSTA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174165,ZDHHC24,949.8321,650.4295,213.4235,412.3235,683.6227,412.3161,244.775,569.6164,463.906,386.5516,294.7275,302.6883,624.8846,233.4956,416.9234,315.4945
ENSG00000174171,LOC105370792,296.6021,476.8089,12.7207,86.4675,176.9625,255.7734,93.0013,575.9663,449.8506,154.1325,294.9772,252.6691,173.9519,120.8747,254.6767,351.4173
ENSG00000174173,TRMT10C,446.0705,495.4151,176.783,183.7006,286.2501,203.7796,175.0281,238.7642,238.2589,240.3815,151.8016,157.0651,337.8191,336.9362,263.1973,206.0731
ENSG00000174175,SELP,502.5768,527.6595,472.9528,236.806,584.3983,205.5178,185.8961,336.8508,363.5455,346.2226,135.1892,346.581,256.706,166.165,176.0646,224.5284
ENSG00000174177,CTU2,351.8729,535.6711,83.732,146.4131,248.2151,149.5291,86.6062,157.9532,152.0104,200.8524,176.3274,152.5363,236.2223,112.9023,151.6989,131.8631
ENSG00000174197,MGA,2424.9862,2384.7285,1028.4552,1016.5509,1556.8354,999.1589,898.365,1168.7147,1248.4953,1315.3406,863.1832,976.682,2057.3086,662.5873,1608.1071,979.5916
ENSG00000174206,C12orf66,319.3029,428.8197,102.9388,220.543,234.46,103.0354,93.3864,133.3308,165.59,148.7832,104.4995,130.7929,197.5885,86.5378,171.4493,152.5103
ENSG00000174225,ARL13A,27.9306,8.6962,0.8812,7.6886,10.5129,2.7697,6.7065,1.6078,3.5304,7.684,7.6797,17.6294,2.4091,2.6313,12.1467,4.2627
ENSG00000174226,SNX31,0,0,0,0,0,0,0,0,0,0,0.9753,0,0,0,0,0
ENSG00000174227,PIGG,2090.8455,1983.0756,1227.8946,1055.8277,1812.8928,1195.2958,1271.1458,1476.6484,1217.8587,1203.4272,920.6645,1051.2972,2294.8561,865.1453,1810.9656,1062.6917
ENSG00000174231,PRPF8,3917.9879,5795.7811,2228.1258,2336.4337,3796.5959,2465.5358,2140.387,3339.9957,2528.2431,2383.7661,3267.9677,2074.4134,3808.3816,2764.3515,3134.2546,2188.3515
ENSG00000174233,ADCY6,24.8564,37.0971,36.7256,12.2373,22.3582,14.6958,4.8757,22.1473,19.8887,19.5935,19.2918,78.5586,27.212,7.696,24.9789,24.2813
ENSG00000174236,REP15,0,0,0,0,0,0,0,0,1.0013,0,0,1.0147,0,1.0288,0,0
ENSG00000174238,PITPNA,2590.2825,1633.8084,1333.9528,1779.4519,3543.3291,3289.5253,2577.2046,3421.0567,2473.0202,1802.4107,2348.6529,2610.0839,3050.8963,1909.6697,2643.7897,2239.13
ENSG00000174243,DDX23,3829.9062,3652.0735,2047.1864,2314.2572,3363.6518,2669.1624,1868.4727,3379.6268,2664.1604,2313.4475,1370.9189,2187.5366,3236.0088,2007.0238,2594.555,1980.2289
ENSG00000174255,ZNF80,141.4554,82.4154,38.3057,33.5309,96.0193,54.7979,72.1343,23.9988,47.5835,37.6985,42.3376,40.3651,143.3345,53.1576,130.5559,45.3901
ENSG00000174276,ZNHIT2,205.5204,104.1819,78.6525,124.5214,126.5536,110.9859,85.8437,133.8766,131.4636,114.34,69.024,63.701,210.3753,57.4198,71.983,48.4237
ENSG00000174279,EVX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174282,ZBTB4,2644.8253,3428.6734,760.5833,1534.8319,2048.2765,1469.8755,830.4286,1809.3001,1635.8636,1312.3283,803.1871,1494.2695,2199.7547,1163.4407,1971.1327,1548.8681
ENSG00000174292,TNK1,85.119,106.7251,66.0067,87.1127,55.3756,62.2618,40.794,45.6385,89.5606,77.6421,47.9509,22.4737,204.7356,89.9839,75.0687,82.1763
ENSG00000174306,ZHX3,270.5818,340.1737,176.2443,295.2995,323.6819,140.8347,187.0739,178.2301,170.9947,289.9704,241.2551,174.0321,448.0538,102.7523,224.1411,141.0574
ENSG00000174307,PHLDA3,61.8366,79.1994,22.2992,8.6964,38.4988,15.3226,15.6048,76.3096,17.9965,33.6412,11.5136,18.1947,9.8381,7.3071,3.6891,9.8757
ENSG00000174325,DIRC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174326,SLC16A11,26.8811,16.7817,31.2509,22.686,22.6408,11.4045,16.3679,8.2204,17.9271,11.2741,6.7008,12.9258,71.3635,19.4596,17.9343,16.3328
ENSG00000174327,SLC16A13,127.738,71.8743,104.8274,96.1852,125.7148,71.8988,53.7702,129.7192,97.5106,85.1213,44.2115,78.4799,147.1975,60.6378,70.611,75.5922
ENSG00000174332,GLIS1,3.9644,0.9875,0,1.0107,0,0,0,0,0.9965,0,0,0,0,0,0,1.0086
ENSG00000174339,OR2Y1,0,0.9888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174343,CHRNA9,5.3811,0.7495,0,3.0675,0.76,0.7643,6.4999,0.7712,4.3201,0,0.7404,0,5.0703,1.5645,0.7535,0.7663
ENSG00000174348,PODN,165.8063,42.8227,8.4848,8.9191,41.6915,34.7575,7.15,75.4637,18.4228,32.0072,29.485,52.0176,60.5903,15.8401,38.2128,22.4658
ENSG00000174353,TRIM74,979.2236,1057.0182,435.1435,808.8314,808.0926,730.9308,336.2544,604.2293,730.7283,577.8116,411.2824,516.9705,765.2092,419.3586,775.2711,524.7728
ENSG00000174358,SLC6A19,3.5268,0,6.0018,0,5.9394,0,0,0,0,1.1719,1.1567,2.4108,14.2223,0,0,0
ENSG00000174365,SNHG11,205.8668,234.2849,116.5813,134.9157,163.5968,93.2047,62.5713,122.9625,124.2299,100.0192,101.6486,82.1721,196.2862,132.9493,120.35,90.3827
ENSG00000174370,C11orf45,25.4496,7.9305,1.2345,4.8609,24.9499,4.9617,6.5032,14.2228,12.5115,14.4708,6.0413,4.9152,1.2342,3.821,37.1656,9.9605
ENSG00000174371,EXO1,71.0541,159.2557,73.517,21.5979,45.2781,35.3978,17.0807,30.3134,42.4184,82.7644,69.0311,46.3869,47.186,8.5577,7.5105,19.4765
ENSG00000174373,RALGAPA1,1526.4525,2146.8687,475.911,806.8245,1586.5797,708.5575,508.6033,807.6649,723.0428,890.4918,1153.5544,586.0372,952.6851,574.0944,1064.6178,659.8469
ENSG00000174405,LIG4,767.9529,379.3224,454.3957,436.4296,750.4241,709.7302,537.8694,747.3802,516.4799,452.2826,387.9045,475.4001,585.0818,510.0479,520.7506,483.3486
ENSG00000174407,MIR133A2,1.8782,0,3.8595,0.9574,0,0.9645,0.9497,0.9654,0,0.9396,0.9265,0.9619,7.5972,1.9474,0,0
ENSG00000174417,TRHR,0,2.7081,0,0,0,0,0,0,0,0,0,0,1.0953,0,0,0
ENSG00000174428,GTF2IRD2B,621.6818,701.5917,634.9291,517.6634,782.4338,475.1406,417.7276,371.6656,396.1631,406.8909,324.8986,324.3441,831.2379,379.2947,565.6343,364.8978
ENSG00000174429,ABRA,4.9569,9.8619,4.0305,5.0468,4.0022,5.0211,1.9839,6.0883,4.3907,5.927,4.8815,1.0147,4.998,3.0882,2.9714,5.042
ENSG00000174437,ATP2A2,3532.9057,4257.7247,1805.2542,1889.2229,3276.9054,2186.3841,1728.5263,3278.5199,2271.6036,2513.939,2718.5776,1830.2989,2947.0033,1387.7299,2399.6135,1956.4368
ENSG00000174442,ZWILCH,320.1496,507.7947,229.5158,138.9306,178.8524,178.7413,121.9738,203.956,213.6726,159.7879,148.4514,103.4686,181.4625,101.5214,175.3234,144.2029
ENSG00000174444,RPL4,24955.0967,26395.7612,8082.4702,21563.7789,23887.0251,22463.0817,10354.5012,16508.7788,16435.1769,16466.9011,14327.7836,15910.9192,29102.6066,20797.854,22785.0066,16856.3025
ENSG00000174446,SNAPC5,473.8692,452.307,218.3839,270.2981,482.9625,282.0901,222.2496,394.8853,219.2034,274.3931,186.7805,278.4547,401.5983,226.9406,285.7474,355.1621
ENSG00000174448,STARD6,3.2923,1.8115,1.3051,0.2018,1.3031,0,0,1.3377,3.1628,0.5274,1.7964,0,0,0,2.4972,0
ENSG00000174450,GOLGA6L2,0,0,0.992,1.0009,0,0,0.9933,0,0,0,0.9686,0,0,0,0.9948,0
ENSG00000174453,VWC2L,0,0,0,0,0,0.959,0,0,0.9517,2.4989,0.9319,0.9715,1.9096,0,0,0
ENSG00000174456,C12orf76,1054.9125,858.5622,784.1172,581.068,897.0292,721.009,650.4253,817.5392,766.4215,721.0377,534.9946,773.9719,759.8156,415.2297,735.1666,673.2891
ENSG00000174460,ZCCHC12,2.9671,72.8934,2.9912,1.0078,3.9951,3.014,1.9793,0,0.9949,0.9861,0.9731,0,8.9763,0,2.9719,0
ENSG00000174469,CNTNAP2,75.806,57.7179,47.4479,67.2049,79.7933,41.8008,64.1561,52.3157,62.3628,61.8844,43.3383,24.8164,98.4764,28.2599,59.0769,48.7401
ENSG00000174473,GALNTL6,0,1.553,0,3.9739,5.5431,1.3657,0.7776,2.0202,2.7673,1.343,1.9361,0,0,0,2.7714,4.8123
ENSG00000174482,LINGO2,18.6414,5.4831,0,0.9354,12.6883,0.9301,8.3638,1.8789,2.7661,1.8286,0,9.1968,4.6235,4.7695,8.4245,2.7995
ENSG00000174483,BBS1,241.7329,266.9627,105.5165,164.0908,240.1538,272.6471,161.8996,242.367,238.4757,215.3636,174.6603,204.263,285.0855,143.5625,250.3556,211.2169
ENSG00000174485,DENND4A,2134.6943,2105.722,842.118,1317.3704,1206.3986,1180.1769,1017.0199,1329.7632,1176.6636,949.8244,1335.2061,865.1811,1654.4568,608.9231,1200.4306,1065.5725
ENSG00000174498,IGDCC3,1.1112,4.7494,3.0766,3.5193,7.8586,4.2079,0,2.4271,1.1297,1.489,3.6974,0,3.0206,1.0438,4.2682,1.0942
ENSG00000174500,GCSAM,235.4924,117.2087,86.1376,277.1418,200.111,184.7348,89.5604,92.1158,194.886,164.8839,25.3538,183.9398,275.5497,147.6006,344.2924,230.4774
ENSG00000174501,ANKRD36C,513.775,540.9396,146.8741,185.7888,251.7774,180.3192,114.4847,179.1299,338.9278,338.2622,315.1153,158.4433,247.7517,43.5289,484.3101,176.4718
ENSG00000174502,SLC26A9,0,0,0,0,0,0,0.9804,0,0,0,0,0,0,0,0,0
ENSG00000174514,MFSD4A,78.8968,115.0834,36.3905,53.3257,74.9786,44.815,38.6924,47.0877,31.2897,32.0169,27.3909,43.217,92.9669,25.6938,71.5681,40.676
ENSG00000174516,PELI3,172.8049,141.3174,59.4214,132.3587,198.2579,106.7555,130.868,161.625,183.2415,117.6766,115.1512,135.7492,237.8189,89.5711,162.3977,117.0932
ENSG00000174521,TTC9B,12.6773,11.8882,0.8595,13.4021,4.305,8.0051,4.2631,9.7129,6.1905,3.4,5.8716,5.578,17.9104,5.3177,2.5604,3.4722
ENSG00000174527,MYO1H,13.0574,17.7593,4.8184,4.8173,22.5856,21.9219,6.4663,9.6951,8.4907,14.217,8.2184,15.1965,9.0729,3.7167,14.2705,4.6228
ENSG00000174529,TMEM81,54.3483,28.5066,35.8452,42.1852,63.7837,55.4825,25.9421,52.7388,35.8527,34.5006,24.3059,56.631,92.7285,33.8419,46.9683,40.3507
ENSG00000174547,MRPL11,533.9199,528.7979,199.99,271.9017,457.2619,344.8973,165.8374,421.1263,256.2711,304.3429,215.4736,230.5892,343.1204,216.8745,252.6536,232.3886
ENSG00000174562,KLK15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174564,IL20RB,32.8752,40.8521,23.6093,21.8012,27.0866,24.1993,24.9089,18.1589,11.4482,13.6419,28.4643,32.8055,44.8028,21.3014,19.8389,10.1955
ENSG00000174567,GOLT1A,0,0,0,0,0.7543,0,0,0,0,2.9918,0,0,2.499,0,0.7683,0
ENSG00000174574,AKIRIN1,1778.1227,2594.4488,1672.3078,1802.3922,2194.903,1888.226,1904.5108,2414.1564,1892.967,1566.5396,1406.7881,1901.0306,2237.655,1625.8383,1849.6434,1837.6167
ENSG00000174576,NPAS4,1.1301,0.8209,2.2787,1.152,0,0,0,0,0,0,0,0,1.6609,0,0,0
ENSG00000174579,MSL2,4466.0707,3432.3609,2149.1637,2453.8379,3016.7465,3214.8635,2814.5308,2805.1612,2636.3831,1985.8401,2658.0357,2554.4396,3496.2799,1829.964,2970.1204,2303.5079
ENSG00000174586,ZNF497,76.7893,100.0948,10.9796,78.6119,122.2921,62.6538,43.3194,23.4861,67.702,31.0912,33.7528,49.7969,67.3609,37.3709,51.0874,35.2189
ENSG00000174599,TRAM1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174600,CMKLR1,914.9764,313.0781,107.9438,180.5536,788.9928,354.8018,222.2796,1181.0657,434.4207,376.5308,108.8626,385.4254,435.2841,250.7804,697.646,543.2588
ENSG00000174606,ANGEL2,1221.2323,1840.8577,582.0978,747.1782,963.6464,757.1448,668.7994,872.5443,716.2312,1052.2014,685.5079,610.3505,888.7725,657.497,1140.5573,790.8741
ENSG00000174607,UGT8,71.8664,13.4014,14.6871,43.6624,21.1436,16.2713,28.3236,20.7144,15.8155,30.2215,15.5662,15.049,40.8611,23.487,15.0525,25.4154
ENSG00000174611,KY,346.9053,21.3972,194.7457,127.0898,394.6536,153.2047,269.1958,178.1819,258.913,198.1883,85.047,291.9912,603.3249,104.2931,170.0442,252.1565
ENSG00000174628,IQCK,46.6734,28.2049,8.9582,21.0744,48.5958,18.6375,21.3774,15.3481,28.9986,30.5524,19.6809,25.589,44.3788,19.2839,31.7682,25.5574
ENSG00000174640,SLCO2A1,0,1.3464,1.3631,0,6.2007,0.5903,1.3559,6.3881,1.3609,1.1621,0,2.0018,1.7629,0,0,0.5927
ENSG00000174652,ZNF266,1811.5678,1625.8085,758.6339,1365.1882,3070.519,1434.6812,1090.9321,1636.9207,1349.1248,893.7741,1285.3885,1258.3548,1238.9172,1719.6205,2780.4354,1403.4085
ENSG00000174667,OR7D4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174669,SLC29A2,224.3301,221.0066,45.7926,122.7015,156.6284,103.0262,46.6593,118.4146,151.7184,121.735,72.7098,114.3299,240.9235,110.4057,179.8884,107.3717
ENSG00000174672,BRSK2,25.5897,34.8207,4.7415,6.9416,19.6531,7.9446,8.9729,4.089,1.4622,12.1623,12.9178,16.8315,19.8229,11.7845,14.0809,19.5462
ENSG00000174684,B4GAT1,83.1058,67.9819,30.9174,78.6164,68.9287,62.3439,32.7005,63.887,63.7104,60.1756,30.176,41.5616,94.7873,49.3559,77.3761,49.3804
ENSG00000174695,TMEM167A,2397.9224,2523.4175,1641.9322,2224.8284,2991.5216,2889.7522,2014.5699,3112.801,2712.8076,2212.1517,2150.9609,1841.324,2078.5641,1666.0822,1934.5043,1881.468
ENSG00000174697,LEP,9.0345,13.933,22.1695,23.2524,24.049,6.0208,16.771,11.2273,12.9655,15.8162,6.8565,4.0753,31.1326,7.2139,13.8363,14.108
ENSG00000174705,SH3PXD2B,66.4958,325.1854,14.048,51.3267,23.4135,56.8938,40.4442,25.227,72.0149,11.911,58.2801,76.8241,38.3974,9.6471,61.0599,15.9373
ENSG00000174718,KIAA1551,23034.4948,6182.0248,7964.2104,17664.3015,19199.8933,29749.0414,26525.6509,27943.2419,22636.9484,11859.545,8883.6334,17725.4479,20536.6185,15319.4846,13517.2437,18585.8744
ENSG00000174720,LARP7,1519.9694,1401.6386,779.9083,719.0715,1350.6152,1095.53,841.1663,1511.6513,1082.2239,1024.816,759.62,703.4865,949.7992,715.6532,971.2529,857.8038
